Post_ID,Brand_Name,Post_Type,Food_Category,Post_DateTime,Total_Likes,Total_Shares,Total_Comments,Reaction_Love,Reaction_Yummy,Reaction_Dislike,Post_Hour,Post_Day,Gender,Age_Group,Region,City_Tier,Total_Engagement,Engagement_Rate,Engagement_Category,Month,Month_Number,Quarter,Year,Is_Weekend,Day_Type,Is_Peak_Hour,Time_Period,Positive_Reactions,Sentiment_Score,Virality_Score,Virality_Category,Device_Type,Campaign_Type,Content_Theme,Share_Rate,Comment_Rate,Performance_Score,Performance_Category
POST_364,TacoBell,Static Image,Beverages,2025-02-14 07:37:09,4107,803,320,1385,958,23,7,Friday,Female,25-34,Asia,Tier 2,5230,5.23,High,February,2,Q1,2025,0,Weekday,0,Morning,2343,0.981,19.55,Medium,Mobile,Organic,Refreshing,19.55,7.79,7156,Medium
POST_365,TacoBell,Carousel,Beverages,2025-12-17 06:27:59,682,136,28,315,80,10,6,Wednesday,Female,25-34,Asia,Tier 3,846,0.85,Low,December,12,Q4,2025,0,Weekday,0,Night,395,0.951,19.91,Medium,Mobile,Organic,Refreshing,19.91,4.1,1146,Low
POST_366,Subway,Reel (Video),Beverages,2025-01-26 20:14:06,5722,708,429,2377,813,236,20,Sunday,Male,25-34,North America,Tier 3,6859,6.86,High,January,1,Q1,2025,1,Weekend,1,Evening,3190,0.862,12.37,Medium,Mobile,Organic,Refreshing,12.37,7.5,8704,Medium
POST_367,Dominos,Story,Fast Food,2025-04-15 18:47:53,681,54,44,280,200,27,18,Tuesday,Other,18-24,Asia,Tier 1,779,0.78,Low,April,4,Q2,2025,0,Weekday,1,Afternoon,480,0.893,7.92,Low,Mobile,Organic,Indulgent,7.92,6.45,931,Low
POST_368,Dominos,Static Image,Beverages,2026-01-04 21:24:13,1934,318,192,863,497,16,21,Sunday,Female,18-24,South America,Tier 1,2444,2.44,Medium,January,1,Q1,2026,1,Weekend,1,Evening,1360,0.977,16.43,Medium,Mobile,Paid,Refreshing,16.43,9.92,3272,Low
POST_369,TacoBell,Reel (Video),Beverages,2025-12-17 22:45:38,4336,501,218,2486,616,186,22,Wednesday,Male,45-54,North America,Tier 1,5055,5.06,High,December,12,Q4,2025,0,Weekday,0,Evening,3102,0.887,11.55,Medium,Mobile,Organic,Refreshing,11.55,5.03,6275,Medium
POST_370,KFC,Story,Beverages,2025-06-29 03:02:39,1817,278,80,595,321,17,3,Sunday,Male,45-54,North America,Tier 2,2175,2.17,Medium,June,6,Q2,2025,1,Weekend,0,Night,916,0.964,15.29,Medium,Desktop,Organic,Refreshing,15.29,4.4,2811,Low
POST_371,KFC,Static Image,Desserts,2025-06-13 03:36:30,3901,775,381,1825,598,114,3,Friday,Male,25-34,Middle East,Tier 2,5057,5.06,High,June,6,Q2,2025,0,Weekday,0,Night,2423,0.91,19.86,Medium,Mobile,Paid,Indulgent,19.86,9.76,6988,Medium
POST_372,Subway,Static Image,Healthy/Vegan,2025-12-08 06:19:49,3985,479,164,1962,967,80,6,Monday,Male,18-24,North America,Tier 1,4628,4.63,High,December,12,Q4,2025,0,Weekday,0,Night,2929,0.947,12.02,Medium,Desktop,Paid,Health-Conscious,12.02,4.11,5750,Medium
POST_373,TacoBell,Story,Street Food,2025-02-13 22:46:05,2757,362,229,1380,762,126,22,Thursday,Male,25-34,South America,Tier 2,3348,3.35,High,February,2,Q1,2025,0,Weekday,0,Evening,2142,0.889,13.13,Medium,Mobile,Paid,Authentic,13.13,8.3,4301,Low
POST_374,Starbucks,Story,Fast Food,2025-01-03 14:25:10,2870,557,120,1686,502,83,14,Friday,Female,25-34,Europe,Tier 2,3547,3.55,High,January,1,Q1,2025,0,Weekday,1,Afternoon,2188,0.927,19.4,Medium,Mobile,Organic,Indulgent,19.4,4.18,4781,Low
POST_375,TacoBell,Carousel,Street Food,2025-04-17 13:34:40,2896,245,143,1481,752,133,13,Thursday,Male,18-24,North America,Tier 2,3284,3.28,High,April,4,Q2,2025,0,Weekday,1,Afternoon,2233,0.888,8.46,Low,Mobile,Paid,Authentic,8.46,4.94,3917,Low
POST_376,TacoBell,Static Image,Desserts,2025-06-09 22:21:27,3697,650,160,1399,672,107,22,Monday,Male,18-24,South America,Tier 2,4507,4.51,High,June,6,Q2,2025,0,Weekday,0,Evening,2071,0.902,17.58,Medium,Mobile,Organic,Indulgent,17.58,4.33,5967,Medium
POST_377,KFC,Static Image,Desserts,2026-01-06 08:49:44,3186,326,149,1160,904,144,8,Tuesday,Female,35-44,Europe,Tier 2,3661,3.66,High,January,1,Q1,2026,0,Weekday,0,Morning,2064,0.87,10.23,Medium,Mobile,Organic,Indulgent,10.23,4.68,4462,Low
POST_378,TacoBell,Reel (Video),Street Food,2026-01-30 23:13:20,6219,1169,511,2523,861,132,23,Friday,Male,35-44,Europe,Tier 2,7899,7.9,High,January,1,Q1,2026,0,Weekday,0,Evening,3384,0.925,18.79,Medium,Desktop,Organic,Authentic,18.79,8.22,10748,Medium
POST_379,Dominos,Reel (Video),Beverages,2025-07-22 09:25:48,2895,347,238,1461,322,22,9,Tuesday,Female,18-24,Europe,Tier 1,3480,3.48,High,July,7,Q3,2025,0,Weekday,0,Morning,1783,0.976,11.98,Medium,Mobile,Organic,Refreshing,11.98,8.22,4412,Low
POST_380,Dominos,Story,Healthy/Vegan,2026-01-18 04:38:40,708,139,26,385,162,9,4,Sunday,Male,18-24,Europe,Tier 2,873,0.87,Low,January,1,Q1,2026,1,Weekend,0,Night,547,0.968,19.61,Medium,Desktop,Organic,Health-Conscious,19.61,3.67,1177,Low
POST_381,TacoBell,Carousel,Fast Food,2025-07-28 00:04:55,1936,129,50,715,220,23,0,Monday,Male,18-24,North America,Tier 2,2115,2.11,Medium,July,7,Q3,2025,0,Weekday,0,Night,935,0.952,6.66,Low,Desktop,Organic,Indulgent,6.66,2.58,2423,Low
POST_382,BurgerKing,Story,Street Food,2025-01-13 12:40:38,1730,317,70,591,468,58,12,Monday,Female,35-44,Europe,Tier 3,2117,2.12,Medium,January,1,Q1,2025,0,Weekday,1,Morning,1059,0.896,18.31,Medium,Desktop,Paid,Authentic,18.31,4.04,2821,Low
POST_383,KFC,Carousel,Fast Food,2026-02-05 18:24:04,423,23,35,145,57,4,18,Thursday,Female,18-24,Middle East,Tier 2,481,0.48,Low,February,2,Q1,2026,0,Weekday,1,Afternoon,202,0.961,5.42,Low,Desktop,Organic,Indulgent,5.42,8.25,562,Low
POST_384,Starbucks,Static Image,Street Food,2026-01-18 13:48:34,878,78,27,478,159,29,13,Sunday,Female,18-24,North America,Tier 2,983,0.98,Low,January,1,Q1,2026,1,Weekend,1,Afternoon,637,0.913,8.87,Low,Mobile,Organic,Authentic,8.87,3.07,1166,Low
POST_385,Subway,Story,Street Food,2025-03-29 03:08:43,3936,305,175,1880,881,139,3,Saturday,Female,35-44,Asia,Tier 1,4416,4.42,High,March,3,Q1,2025,1,Weekend,0,Night,2761,0.904,7.75,Low,Mobile,Organic,Authentic,7.75,4.45,5201,Medium
POST_386,Dominos,Story,Street Food,2025-10-13 22:05:32,2604,350,56,1309,713,42,22,Monday,Female,18-24,North America,Tier 1,3010,3.01,High,October,10,Q4,2025,0,Weekday,0,Evening,2022,0.959,13.44,Medium,Mobile,Paid,Authentic,13.44,2.15,3766,Low
POST_387,Subway,Static Image,Street Food,2025-12-12 00:01:02,3893,595,302,1180,1163,187,0,Friday,Male,35-44,Asia,Tier 1,4790,4.79,High,December,12,Q4,2025,0,Weekday,0,Night,2343,0.852,15.28,Medium,Mobile,Organic,Authentic,15.28,7.76,6282,Medium
POST_388,KFC,Reel (Video),Street Food,2025-05-20 21:25:05,5217,689,457,3119,1390,57,21,Tuesday,Male,18-24,North America,Tier 1,6363,6.36,High,May,5,Q2,2025,0,Weekday,1,Evening,4509,0.975,13.2,Medium,Mobile,Organic,Authentic,13.2,8.76,8198,Medium
POST_389,Dominos,Reel (Video),Street Food,2025-02-09 18:54:54,3814,548,165,2094,813,48,18,Sunday,Female,18-24,Middle East,Tier 2,4527,4.53,High,February,2,Q1,2025,1,Weekend,1,Afternoon,2907,0.968,14.36,Medium,Desktop,Paid,Authentic,14.36,4.33,5788,Medium
POST_390,Dominos,Reel (Video),Street Food,2025-12-21 02:56:06,5761,953,125,2176,786,73,2,Sunday,Female,18-24,Europe,Tier 3,6839,6.84,High,December,12,Q4,2025,1,Weekend,0,Night,2962,0.952,16.54,Medium,Mobile,Paid,Authentic,16.54,2.17,8870,Medium
POST_391,KFC,Static Image,Beverages,2025-02-23 11:15:03,1429,258,93,627,286,71,11,Sunday,Other,35-44,North America,Tier 1,1780,1.78,Medium,February,2,Q1,2025,1,Weekend,1,Morning,913,0.856,18.04,Medium,Mobile,Organic,Refreshing,18.04,6.5,2389,Low
POST_392,TacoBell,Story,Street Food,2025-01-11 00:31:28,2894,234,224,1389,723,78,0,Saturday,Male,45-54,North America,Tier 1,3352,3.35,High,January,1,Q1,2025,1,Weekend,0,Night,2112,0.929,8.08,Low,Mobile,Paid,Authentic,8.08,7.74,4044,Low
POST_393,KFC,Carousel,Street Food,2025-11-26 05:37:38,2418,423,79,1408,402,51,5,Wednesday,Male,35-44,North America,Tier 2,2920,2.92,Medium,November,11,Q4,2025,0,Weekday,0,Night,1810,0.945,17.49,Medium,Mobile,Paid,Authentic,17.49,3.27,3845,Low
POST_394,Dominos,Carousel,Beverages,2025-01-01 03:48:37,3137,400,229,1209,863,18,3,Wednesday,Female,25-34,Europe,Tier 1,3766,3.77,High,January,1,Q1,2025,0,Weekday,0,Night,2072,0.983,12.75,Medium,Mobile,Paid,Refreshing,12.75,7.3,4795,Low
POST_395,BurgerKing,Reel (Video),Fast Food,2025-03-14 07:55:34,1284,139,31,483,190,45,7,Friday,Male,35-44,North America,Tier 2,1454,1.45,Medium,March,3,Q1,2025,0,Weekday,0,Morning,673,0.875,10.82,Medium,Desktop,Organic,Indulgent,10.82,2.41,1763,Low
POST_396,KFC,Story,Street Food,2025-12-26 09:36:54,616,100,26,339,122,0,9,Friday,Female,18-24,Asia,Tier 2,742,0.74,Low,December,12,Q4,2025,0,Weekday,0,Morning,461,1.0,16.21,Medium,Mobile,Paid,Authentic,16.21,4.21,968,Low
POST_397,BurgerKing,Story,Fast Food,2025-07-17 23:29:07,381,24,24,208,68,13,23,Thursday,Female,18-24,Europe,Tier 2,429,0.43,Low,July,7,Q3,2025,0,Weekday,0,Evening,276,0.91,6.28,Low,Mobile,Organic,Indulgent,6.28,6.28,501,Low
POST_398,KFC,Carousel,Healthy/Vegan,2025-11-13 03:07:42,4029,433,310,1539,1110,191,3,Thursday,Male,45-54,North America,Tier 1,4772,4.77,High,November,11,Q4,2025,0,Weekday,0,Night,2649,0.865,10.74,Medium,Mobile,Organic,Health-Conscious,10.74,7.69,5948,Medium
POST_399,Dominos,Reel (Video),Healthy/Vegan,2025-06-05 00:18:17,6517,1241,506,2270,1063,286,0,Thursday,Female,18-24,Asia,Tier 1,8264,8.26,High,June,6,Q2,2025,0,Weekday,0,Night,3333,0.842,19.04,Medium,Mobile,Organic,Health-Conscious,19.04,7.76,11252,Medium
POST_400,TacoBell,Static Image,Fast Food,2026-01-22 22:36:08,233,16,15,121,62,9,22,Thursday,Female,18-24,Asia,Tier 2,264,0.26,Low,January,1,Q1,2026,0,Weekday,0,Evening,183,0.906,6.84,Low,Mobile,Organic,Indulgent,6.84,6.41,311,Low
POST_401,BurgerKing,Static Image,Street Food,2025-09-18 11:39:09,3055,360,128,1336,732,122,11,Thursday,Male,18-24,North America,Tier 2,3543,3.54,High,September,9,Q3,2025,0,Weekday,1,Morning,2068,0.889,11.78,Medium,Mobile,Organic,Authentic,11.78,4.19,4391,Low
POST_402,Starbucks,Static Image,Fast Food,2025-07-01 19:06:02,897,121,76,465,167,15,19,Tuesday,Female,18-24,North America,Tier 1,1094,1.09,Medium,July,7,Q3,2025,0,Weekday,1,Evening,632,0.954,13.47,Medium,Mobile,Paid,Indulgent,13.47,8.46,1412,Low
POST_403,TacoBell,Story,Desserts,2025-02-04 21:36:16,2775,241,120,1041,303,12,21,Tuesday,Female,18-24,North America,Tier 2,3136,3.14,High,February,2,Q1,2025,0,Weekday,1,Evening,1344,0.982,8.68,Low,Mobile,Organic,Indulgent,8.68,4.32,3738,Low
POST_404,Subway,Static Image,Street Food,2025-06-19 22:26:48,2729,140,148,1314,524,84,22,Thursday,Female,25-34,Asia,Tier 1,3017,3.02,High,June,6,Q2,2025,0,Weekday,0,Evening,1838,0.913,5.13,Low,Mobile,Organic,Authentic,5.13,5.42,3445,Low
POST_405,Dominos,Carousel,Fast Food,2025-10-15 10:08:25,2295,200,68,830,530,84,10,Wednesday,Male,25-34,Asia,Tier 2,2563,2.56,Medium,October,10,Q4,2025,0,Weekday,0,Morning,1360,0.884,8.71,Low,Mobile,Organic,Indulgent,8.71,2.96,3031,Low
POST_406,BurgerKing,Static Image,Fast Food,2025-08-24 04:44:08,1000,74,55,408,288,34,4,Sunday,Female,45-54,Europe,Tier 1,1129,1.13,Medium,August,8,Q3,2025,1,Weekend,0,Night,696,0.907,7.39,Low,Mobile,Organic,Indulgent,7.39,5.49,1332,Low
POST_407,KFC,Static Image,Healthy/Vegan,2025-07-27 11:39:20,2847,421,101,1101,698,71,11,Sunday,Male,35-44,Asia,Tier 3,3369,3.37,High,July,7,Q3,2025,1,Weekend,1,Morning,1799,0.924,14.78,Medium,Mobile,Paid,Health-Conscious,14.78,3.55,4312,Low
POST_408,BurgerKing,Static Image,Beverages,2025-01-14 08:42:03,998,85,90,342,205,49,8,Tuesday,Male,25-34,Asia,Tier 1,1173,1.17,Medium,January,1,Q1,2025,0,Weekday,0,Morning,547,0.836,8.51,Low,Mobile,Organic,Refreshing,8.51,9.01,1433,Low
POST_409,KFC,Reel (Video),Desserts,2025-11-05 14:00:32,6519,1181,145,3793,1255,30,14,Wednesday,Female,18-24,Europe,Tier 1,7845,7.85,High,November,11,Q4,2025,0,Weekday,1,Afternoon,5048,0.988,18.11,Medium,Tablet,Organic,Indulgent,18.11,2.22,10352,Medium
POST_410,KFC,Story,Healthy/Vegan,2025-01-06 21:54:19,3300,321,133,1022,363,82,21,Monday,Male,25-34,South America,Tier 1,3754,3.75,High,January,1,Q1,2025,0,Weekday,1,Evening,1385,0.888,9.72,Low,Mobile,Organic,Health-Conscious,9.72,4.03,4529,Low
POST_411,Starbucks,Carousel,Beverages,2025-09-28 14:08:23,1844,118,124,863,362,13,14,Sunday,Male,25-34,North America,Tier 1,2086,2.09,Medium,September,9,Q3,2025,1,Weekend,1,Afternoon,1225,0.979,6.4,Low,Mobile,Organic,Refreshing,6.4,6.72,2446,Low
POST_412,Starbucks,Carousel,Street Food,2025-02-07 03:06:42,3289,410,284,1843,423,139,3,Friday,Female,18-24,North America,Tier 3,3983,3.98,High,February,2,Q1,2025,0,Weekday,0,Night,2266,0.884,12.46,Medium,Mobile,Organic,Authentic,12.46,8.63,5087,Medium
POST_413,Subway,Reel (Video),Fast Food,2025-07-13 19:39:20,1630,125,145,548,392,32,19,Sunday,Female,25-34,North America,Tier 3,1900,1.9,Medium,July,7,Q3,2025,1,Weekend,1,Evening,940,0.934,7.66,Low,Mobile,Paid,Indulgent,7.66,8.89,2295,Low
POST_414,Subway,Story,Desserts,2025-06-01 06:05:53,2069,284,139,1188,435,22,6,Sunday,Female,25-34,North America,Tier 1,2492,2.49,Medium,June,6,Q2,2025,1,Weekend,0,Night,1623,0.973,13.72,Medium,Mobile,Paid,Indulgent,13.72,6.71,3199,Low
POST_415,KFC,Story,Beverages,2025-04-17 15:16:39,441,50,41,189,131,11,15,Thursday,Female,25-34,Europe,Tier 1,532,0.53,Low,April,4,Q2,2025,0,Weekday,0,Afternoon,320,0.934,11.31,Medium,Mobile,Organic,Refreshing,11.31,9.28,673,Low
POST_416,Subway,Carousel,Healthy/Vegan,2025-08-29 12:19:11,84,6,5,48,24,0,12,Friday,Male,25-34,South America,Tier 2,95,0.1,Low,August,8,Q3,2025,0,Weekday,1,Morning,72,1.0,7.06,Low,Tablet,Paid,Health-Conscious,7.06,5.88,112,Low
POST_417,Dominos,Carousel,Fast Food,2025-11-14 04:52:10,1529,170,126,880,274,35,4,Friday,Male,18-24,North America,Tier 3,1825,1.82,Medium,November,11,Q4,2025,0,Weekday,0,Night,1154,0.941,11.11,Medium,Mobile,Paid,Indulgent,11.11,8.24,2291,Low
POST_418,TacoBell,Static Image,Beverages,2025-09-22 22:24:25,2938,249,101,1209,567,111,22,Monday,Male,45-54,North America,Tier 2,3288,3.29,High,September,9,Q3,2025,0,Weekday,0,Evening,1776,0.882,8.47,Low,Mobile,Paid,Refreshing,8.47,3.44,3887,Low
POST_419,BurgerKing,Story,Beverages,2026-01-18 07:51:01,4289,348,93,2022,810,128,7,Sunday,Female,35-44,Europe,Tier 1,4730,4.73,High,January,1,Q1,2026,1,Weekend,0,Morning,2832,0.914,8.11,Low,Mobile,Organic,Refreshing,8.11,2.17,5519,Medium
POST_420,Starbucks,Story,Fast Food,2025-02-09 23:01:56,2413,332,206,1206,505,85,23,Sunday,Female,18-24,South America,Tier 1,2951,2.95,Medium,February,2,Q1,2025,1,Weekend,0,Evening,1711,0.905,13.75,Medium,Mobile,Organic,Indulgent,13.75,8.53,3821,Low
POST_421,TacoBell,Carousel,Healthy/Vegan,2025-09-14 18:28:29,4897,854,371,2810,1076,94,18,Sunday,Female,45-54,North America,Tier 2,6122,6.12,High,September,9,Q3,2025,1,Weekend,1,Afternoon,3886,0.953,17.44,Medium,Mobile,Organic,Health-Conscious,17.44,7.57,8201,Medium
POST_422,TacoBell,Story,Healthy/Vegan,2026-01-04 12:28:16,4236,601,210,1898,454,78,12,Sunday,Female,25-34,Europe,Tier 1,5047,5.05,High,January,1,Q1,2026,1,Weekend,1,Morning,2352,0.936,14.18,Medium,Mobile,Paid,Health-Conscious,14.18,4.96,6459,Medium
POST_423,BurgerKing,Carousel,Street Food,2025-10-12 06:38:26,4919,561,335,2218,615,229,6,Sunday,Male,45-54,North America,Tier 2,5815,5.82,High,October,10,Q4,2025,1,Weekend,0,Night,2833,0.85,11.4,Medium,Desktop,Paid,Authentic,11.4,6.81,7272,Medium
POST_424,KFC,Reel (Video),Healthy/Vegan,2025-08-13 00:34:38,1563,206,43,935,369,58,0,Wednesday,Female,35-44,North America,Tier 1,1812,1.81,Medium,August,8,Q3,2025,0,Weekday,0,Night,1304,0.915,13.17,Medium,Mobile,Organic,Health-Conscious,13.17,2.75,2267,Low
POST_425,Starbucks,Static Image,Fast Food,2025-04-30 01:19:50,2474,157,57,1115,352,22,1,Wednesday,Male,25-34,Middle East,Tier 2,2688,2.69,Medium,April,4,Q2,2025,0,Weekday,0,Night,1467,0.97,6.34,Low,Mobile,Organic,Indulgent,6.34,2.3,3059,Low
POST_426,Subway,Story,Fast Food,2025-02-19 03:46:27,2328,226,94,749,539,15,3,Wednesday,Female,18-24,Middle East,Tier 1,2648,2.65,Medium,February,2,Q1,2025,0,Weekday,0,Night,1288,0.977,9.7,Low,Desktop,Paid,Indulgent,9.7,4.04,3194,Low
POST_427,BurgerKing,Reel (Video),Street Food,2025-08-11 23:49:24,2925,305,121,1665,468,20,23,Monday,Male,18-24,North America,Tier 2,3351,3.35,High,August,8,Q3,2025,0,Weekday,0,Evening,2133,0.981,10.42,Medium,Mobile,Paid,Authentic,10.42,4.14,4082,Low
POST_428,TacoBell,Static Image,Fast Food,2025-11-26 03:53:27,2401,377,122,1009,458,92,3,Wednesday,Female,25-34,Middle East,Tier 1,2900,2.9,Medium,November,11,Q4,2025,0,Weekday,0,Night,1467,0.882,15.7,Medium,Tablet,Paid,Indulgent,15.7,5.08,3776,Low
POST_429,Subway,Story,Street Food,2025-11-20 15:43:43,2854,174,73,1508,584,91,15,Thursday,Male,25-34,Asia,Tier 2,3101,3.1,High,November,11,Q4,2025,0,Weekday,0,Afternoon,2092,0.917,6.09,Low,Mobile,Paid,Authentic,6.09,2.56,3522,Low
POST_430,TacoBell,Static Image,Healthy/Vegan,2025-11-19 22:12:42,927,180,33,481,205,20,22,Wednesday,Male,18-24,South America,Tier 1,1140,1.14,Medium,November,11,Q4,2025,0,Weekday,0,Evening,686,0.943,19.4,Medium,Desktop,Organic,Health-Conscious,19.4,3.56,1533,Low
POST_431,BurgerKing,Static Image,Healthy/Vegan,2025-08-30 19:38:27,2325,131,78,1370,392,79,19,Saturday,Male,18-24,Europe,Tier 2,2534,2.53,Medium,August,8,Q3,2025,1,Weekend,1,Evening,1762,0.914,5.63,Low,Mobile,Organic,Health-Conscious,5.63,3.35,2874,Low
POST_432,TacoBell,Carousel,Beverages,2025-09-24 00:07:20,4567,302,141,2727,898,120,0,Wednesday,Female,35-44,Europe,Tier 2,5010,5.01,High,September,9,Q3,2025,0,Weekday,0,Night,3625,0.936,6.61,Low,Desktop,Paid,Refreshing,6.61,3.09,5755,Medium
POST_433,TacoBell,Carousel,Beverages,2025-07-20 09:53:56,100,9,6,44,10,0,9,Sunday,Female,55+,Europe,Tier 2,115,0.12,Low,July,7,Q3,2025,1,Weekend,0,Morning,54,1.0,8.91,Low,Tablet,Organic,Refreshing,8.91,5.94,139,Low
POST_434,BurgerKing,Reel (Video),Healthy/Vegan,2025-12-10 23:02:37,4878,496,251,2889,937,230,23,Wednesday,Male,25-34,Asia,Tier 2,5625,5.62,High,December,12,Q4,2025,0,Weekday,0,Evening,3826,0.887,10.17,Medium,Mobile,Organic,Health-Conscious,10.17,5.14,6868,Medium
POST_435,Starbucks,Static Image,Fast Food,2025-04-21 23:18:53,3030,370,79,1245,373,54,23,Monday,Male,18-24,North America,Tier 2,3479,3.48,High,April,4,Q2,2025,0,Weekday,0,Evening,1618,0.935,12.21,Medium,Tablet,Paid,Indulgent,12.21,2.61,4298,Low
POST_436,BurgerKing,Story,Healthy/Vegan,2025-10-29 23:30:11,1512,174,101,507,333,72,23,Wednesday,Female,18-24,North America,Tier 2,1787,1.79,Medium,October,10,Q4,2025,0,Weekday,0,Evening,840,0.842,11.5,Medium,Mobile,Organic,Health-Conscious,11.5,6.68,2236,Low
POST_437,Starbucks,Static Image,Street Food,2025-09-08 23:53:08,3882,433,313,2315,1111,29,23,Monday,Male,18-24,North America,Tier 1,4628,4.63,High,September,9,Q3,2025,0,Weekday,0,Evening,3426,0.983,11.15,Medium,Mobile,Paid,Authentic,11.15,8.06,5807,Medium
POST_438,TacoBell,Static Image,Fast Food,2025-08-09 10:13:42,2653,287,65,1484,524,81,10,Saturday,Female,45-54,Asia,Tier 2,3005,3.0,High,August,8,Q3,2025,1,Weekend,0,Morning,2008,0.922,10.81,Medium,Mobile,Organic,Indulgent,10.81,2.45,3644,Low
POST_439,Subway,Carousel,Fast Food,2025-11-18 13:36:50,3932,594,138,1308,424,169,13,Tuesday,Female,18-24,North America,Tier 1,4664,4.66,High,November,11,Q4,2025,0,Weekday,1,Afternoon,1732,0.822,15.1,Medium,Mobile,Paid,Indulgent,15.1,3.51,5990,Medium
POST_440,Starbucks,Carousel,Beverages,2025-04-30 18:40:19,1447,195,97,604,161,55,18,Wednesday,Male,25-34,Asia,Tier 1,1739,1.74,Medium,April,4,Q2,2025,0,Weekday,1,Afternoon,765,0.866,13.47,Medium,Mobile,Organic,Refreshing,13.47,6.7,2226,Low
POST_441,Starbucks,Story,Beverages,2025-02-06 18:48:14,1254,232,76,634,354,47,18,Thursday,Male,18-24,Middle East,Tier 1,1562,1.56,Medium,February,2,Q1,2025,0,Weekday,1,Afternoon,988,0.909,18.49,Medium,Mobile,Organic,Refreshing,18.49,6.06,2102,Low
POST_442,Starbucks,Carousel,Beverages,2025-12-23 19:45:30,4681,446,292,2481,810,17,19,Tuesday,Other,25-34,North America,Tier 1,5419,5.42,High,December,12,Q4,2025,0,Weekday,1,Evening,3291,0.99,9.53,Low,Mobile,Organic,Refreshing,9.53,6.24,6603,Medium
POST_443,TacoBell,Static Image,Fast Food,2025-03-07 06:19:16,799,90,31,310,219,22,6,Friday,Male,35-44,Asia,Tier 2,920,0.92,Low,March,3,Q1,2025,0,Weekday,0,Night,529,0.92,11.25,Medium,Desktop,Organic,Indulgent,11.25,3.88,1131,Low
POST_444,KFC,Story,Street Food,2025-04-11 11:48:01,4868,429,126,1867,1112,99,11,Friday,Male,35-44,Europe,Tier 2,5423,5.42,High,April,4,Q2,2025,0,Weekday,1,Morning,2979,0.936,8.81,Low,Desktop,Paid,Authentic,8.81,2.59,6407,Medium
POST_445,KFC,Story,Fast Food,2025-10-30 09:25:54,4368,644,242,2345,1066,29,9,Thursday,Female,18-24,South America,Tier 2,5254,5.25,High,October,10,Q4,2025,0,Weekday,0,Morning,3411,0.983,14.74,Medium,Mobile,Paid,Indulgent,14.74,5.54,6784,Medium
POST_446,Starbucks,Reel (Video),Healthy/Vegan,2025-09-11 12:53:29,5401,677,139,2909,668,123,12,Thursday,Female,18-24,North America,Tier 2,6217,6.22,High,September,9,Q3,2025,0,Weekday,1,Morning,3577,0.934,12.53,Medium,Mobile,Organic,Health-Conscious,12.53,2.57,7710,Medium
POST_447,Subway,Story,Fast Food,2025-08-28 23:12:53,2441,401,158,1346,613,50,23,Thursday,Other,18-24,Asia,Tier 1,3000,3.0,Medium,August,8,Q3,2025,0,Weekday,0,Evening,1959,0.95,16.42,Medium,Mobile,Organic,Indulgent,16.42,6.47,3960,Low
POST_448,KFC,Carousel,Healthy/Vegan,2025-03-08 13:38:05,4553,905,330,1439,524,174,13,Saturday,Female,45-54,Asia,Tier 1,5788,5.79,High,March,3,Q1,2025,1,Weekend,1,Afternoon,1963,0.837,19.87,Medium,Mobile,Organic,Health-Conscious,19.87,7.25,7928,Medium
POST_449,KFC,Story,Beverages,2025-05-11 01:50:35,3750,586,206,1532,817,99,1,Sunday,Male,45-54,South America,Tier 1,4542,4.54,High,May,5,Q2,2025,1,Weekend,0,Night,2349,0.919,15.62,Medium,Mobile,Organic,Refreshing,15.62,5.49,5920,Medium
POST_450,KFC,Carousel,Fast Food,2025-09-25 06:04:38,363,64,9,109,94,11,6,Thursday,Male,25-34,Asia,Tier 1,436,0.44,Low,September,9,Q3,2025,0,Weekday,0,Night,203,0.897,17.58,Medium,Mobile,Paid,Indulgent,17.58,2.47,573,Low
POST_451,KFC,Carousel,Street Food,2025-11-10 17:11:45,4655,889,222,2337,983,195,17,Monday,Female,25-34,Europe,Tier 1,5766,5.77,High,November,11,Q4,2025,0,Weekday,0,Afternoon,3320,0.889,19.09,Medium,Mobile,Paid,Authentic,19.09,4.77,7766,Medium
POST_452,KFC,Static Image,Healthy/Vegan,2025-09-09 20:54:16,1090,142,48,531,176,11,20,Tuesday,Female,35-44,Asia,Tier 1,1280,1.28,Medium,September,9,Q3,2025,0,Weekday,1,Evening,707,0.969,13.02,Medium,Tablet,Paid,Health-Conscious,13.02,4.4,1612,Low
POST_453,Dominos,Static Image,Fast Food,2026-01-12 02:43:08,3020,543,244,1793,455,76,2,Monday,Male,18-24,South America,Tier 2,3807,3.81,High,January,1,Q1,2026,0,Weekday,0,Night,2248,0.935,17.97,Medium,Mobile,Paid,Indulgent,17.97,8.08,5137,Medium
POST_454,TacoBell,Carousel,Healthy/Vegan,2026-01-26 08:56:35,1604,124,133,895,460,2,8,Monday,Female,45-54,Europe,Tier 2,1861,1.86,Medium,January,1,Q1,2026,0,Weekday,0,Morning,1355,0.997,7.73,Low,Mobile,Organic,Health-Conscious,7.73,8.29,2242,Low
POST_455,KFC,Reel (Video),Beverages,2025-09-30 09:40:37,1629,179,54,499,474,38,9,Tuesday,Male,25-34,North America,Tier 3,1862,1.86,Medium,September,9,Q3,2025,0,Weekday,0,Morning,973,0.925,10.98,Medium,Mobile,Paid,Refreshing,10.98,3.31,2274,Low
